word_id,sub_grid,label,colour_fill,subject_description,full_prompt
people_roles_lady,people_roles,Lady,natural,"A friendly adult woman with shoulder-length hair, wearing a nice top, gentle smile, head and shoulders, indicating a generic adult woman","A friendly adult woman with shoulder-length hair, wearing a nice top, gentle smile, head and shoulders, indicating a generic adult woman, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_man,people_roles,Man,natural,"A friendly adult man with short hair, wearing a casual shirt, gentle smile, head and shoulders, indicating a generic adult man","A friendly adult man with short hair, wearing a casual shirt, gentle smile, head and shoulders, indicating a generic adult man, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_adult,people_roles,Adult,natural,"A friendly adult figure that could be any gender (gender-neutral appearance), wearing simple casual clothing, friendly smile, head and shoulders, taller than a child figure for scale","A friendly adult figure that could be any gender (gender-neutral appearance), wearing simple casual clothing, friendly smile, head and shoulders, taller than a child figure for scale, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_kid,people_roles,Kid,natural,"A friendly young child of school age, gender-neutral appearance, wearing simple casual clothing, big friendly smile, head and shoulders, smaller scale than an adult","A friendly young child of school age, gender-neutral appearance, wearing simple casual clothing, big friendly smile, head and shoulders, smaller scale than an adult, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_person,people_roles,Person,natural,"A generic gender-neutral friendly human figure standing facing the viewer, simple casual clothing, friendly smile, head and shoulders, indicating a generic person","A generic gender-neutral friendly human figure standing facing the viewer, simple casual clothing, friendly smile, head and shoulders, indicating a generic person, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_everyone,people_roles,Everyone,natural,"A large diverse group of five or six smiling people of various ages and appearances standing together with arms around each other, head and shoulders, indicating everyone in a group","A large diverse group of five or six smiling people of various ages and appearances standing together with arms around each other, head and shoulders, indicating everyone in a group, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_nobody,people_roles,Nobody,vibrant,"An empty silhouette outline of a person with a red diagonal slash through it (like a no-entry sign), indicating absence of any person, simple iconic representation","An empty silhouette outline of a person with a red diagonal slash through it (like a no-entry sign), indicating absence of any person, simple iconic representation, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_someone,people_roles,Someone,natural,"A single grey silhouette of a person with a question mark above their head, indicating an unspecified single person (someone), head and shoulders","A single grey silhouette of a person with a question mark above their head, indicating an unspecified single person (someone), head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_anyone,people_roles,Anyone,natural,"A hand pointing at three different person silhouettes lined up in a row, indicating choice of any of them, head and shoulders of the silhouettes","A hand pointing at three different person silhouettes lined up in a row, indicating choice of any of them, head and shoulders of the silhouettes, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
people_roles_group,people_roles,Group,natural,"A small group of three to four diverse smiling people standing close together as a unit, head and shoulders, indicating a group of people","A small group of three to four diverse smiling people standing close together as a unit, head and shoulders, indicating a group of people, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid unnatural colours like bright red, purple, blue, or green on human skin), no medication or pills, style similar to PCS HD educational picture symbols."
