word_id,sub_grid,label,colour_fill,subject_description,full_prompt
up_come-up,up_,Come up,natural,"A hand with index finger curled in a 'come here' beckoning gesture pointing upward, isolated hand","A hand with index finger curled in a 'come here' beckoning gesture pointing upward, isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_up-high,up_,Up high,vibrant,"A bold upward-pointing arrow with multiple cloud shapes above it indicating very high altitude, simple and clear","A bold upward-pointing arrow with multiple cloud shapes above it indicating very high altitude, simple and clear, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_up-there,up_,Up there,vibrant,"A hand pointing upward with index finger extended toward a specific spot in the sky or ceiling, isolated hand and pointing finger","A hand pointing upward with index finger extended toward a specific spot in the sky or ceiling, isolated hand and pointing finger, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_up-here,up_,Up here,vibrant,"A hand pointing upward with index finger extended toward a spot directly above the hand, indicating 'just up here', isolated hand","A hand pointing upward with index finger extended toward a spot directly above the hand, indicating 'just up here', isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_up-hill,up_,Up hill,natural,"A child walking up a steep hill from the bottom-right to the top-left, body angled forward and slightly leaning into the climb, side view, full body","A child walking up a steep hill from the bottom-right to the top-left, body angled forward and slightly leaning into the climb, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_up-tree,up_,Up tree,natural,"A child climbing up a tall green tree with hands gripping a branch and one leg propped against the trunk, the tree is clearly visible, full body","A child climbing up a tall green tree with hands gripping a branch and one leg propped against the trunk, the tree is clearly visible, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_grow-up,up_,Grow up,natural,"A small sapling on the left growing into a tall mature tree on the right with an upward growth arrow between them, indicating growing up over time","A small sapling on the left growing into a tall mature tree on the right with an upward growth arrow between them, indicating growing up over time, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_speed-up,up_,Speed up,vibrant,"A bold upward arrow with multiple horizontal motion lines streaming behind it indicating acceleration, simple speed-up indicator","A bold upward arrow with multiple horizontal motion lines streaming behind it indicating acceleration, simple speed-up indicator, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_turn-up,up_,Turn up,vibrant,"A volume knob being turned clockwise to a higher level with an upward arrow beside it, indicating increasing volume","A volume knob being turned clockwise to a higher level with an upward arrow beside it, indicating increasing volume, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_open-up,up_,Open up,natural,"A cardboard box with its lid fully open and lifted upward revealing the inside of the box, indicating opening up","A cardboard box with its lid fully open and lifted upward revealing the inside of the box, indicating opening up, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_light-up,up_,Light up,vibrant,"A yellow lightbulb illuminating brightly with rays of light radiating outward in all directions, simple light-up symbol","A yellow lightbulb illuminating brightly with rays of light radiating outward in all directions, simple light-up symbol, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_fill-up,up_,Fill up,natural,"A glass cup being filled from above with blue water flowing into it from a jug, the cup is half full and filling, side view","A glass cup being filled from above with blue water flowing into it from a jug, the cup is half full and filling, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_build-up,up_,Build up,natural,"A stack of three colourful wooden blocks placed on top of each other with a hand placing a fourth block on top, the stack is growing upward","A stack of three colourful wooden blocks placed on top of each other with a hand placing a fourth block on top, the stack is growing upward, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_back-up,up_,Back up,vibrant,"A bold curved arrow pointing backwards and upward in a reverse direction, indicating backing up or going back, simple icon","A bold curved arrow pointing backwards and upward in a reverse direction, indicating backing up or going back, simple icon, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_give-up,up_,Give up,natural,"A child with both hands raised up to shoulder height palms facing the viewer in a surrender/giving-up gesture, with a resigned facial expression, head and shoulders","A child with both hands raised up to shoulder height palms facing the viewer in a surrender/giving-up gesture, with a resigned facial expression, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
up_keep-up,up_,Keep up,natural,"A child running forward following another child slightly ahead, trying to catch up to them, both visible from the side, full body","A child running forward following another child slightly ahead, trying to catch up to them, both visible from the side, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_down-please,down_,Down please,natural,"A small child looking down with both arms reaching down to be put down, with a please gesture, head and shoulders","A small child looking down with both arms reaching down to be put down, with a please gesture, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_sit-down,down_,Sit down,natural,"A child lowering themselves down onto a chair, mid-motion of sitting down with body angled downward and hands on the chair seat, side view, full body, downward motion lines","A child lowering themselves down onto a chair, mid-motion of sitting down with body angled downward and hands on the chair seat, side view, full body, downward motion lines, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_get-down,down_,Get down,natural,"A child crouching low to the ground with their body lowered, hands near the floor in a getting-down position, side view, full body","A child crouching low to the ground with their body lowered, hands near the floor in a getting-down position, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_come-down,down_,Come down,natural,"A hand pointing downward with index finger gesturing 'come down here', isolated hand and pointing finger","A hand pointing downward with index finger gesturing 'come down here', isolated hand and pointing finger, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_slow-down,down_,Slow down,vibrant,"A tortoise slowly walking forward with a clear 'slow down' gesture, simple iconic representation of slow movement","A tortoise slowly walking forward with a clear 'slow down' gesture, simple iconic representation of slow movement, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_turn-down,down_,Turn down,vibrant,"A volume knob being turned counter-clockwise to a lower level with a downward arrow beside it, indicating decreasing volume","A volume knob being turned counter-clockwise to a lower level with a downward arrow beside it, indicating decreasing volume, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_put-down,down_,Put down,natural,"A hand placing a small toy block down onto a flat wooden table, the toy is just touching the table surface, side view","A hand placing a small toy block down onto a flat wooden table, the toy is just touching the table surface, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_fall-down,down_,Fall down,natural,"A child falling down to the ground with their body tilted sideways mid-fall, arms outstretched, motion lines indicating the falling action, side view","A child falling down to the ground with their body tilted sideways mid-fall, arms outstretched, motion lines indicating the falling action, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_kneel-down,down_,Kneel down,natural,"A child kneeling on one knee on the ground with the other knee bent in front of them, hands resting on the bent knee, side view, full body","A child kneeling on one knee on the ground with the other knee bent in front of them, hands resting on the bent knee, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_step-down,down_,Step down,natural,"A foot stepping from a higher step down onto a lower step, with the leg visible above, side view of the stepping motion","A foot stepping from a higher step down onto a lower step, with the leg visible above, side view of the stepping motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_down-here,down_,Down here,vibrant,"A hand pointing downward with index finger extended toward a specific spot just below the hand, indicating 'down here', isolated hand","A hand pointing downward with index finger extended toward a specific spot just below the hand, indicating 'down here', isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_down-there,down_,Down there,vibrant,"A hand pointing downward with index finger extended toward a distant spot below, indicating 'down there in the distance', isolated hand","A hand pointing downward with index finger extended toward a distant spot below, indicating 'down there in the distance', isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_down-hill,down_,Down hill,natural,"A child walking down a hill from the top-left to the bottom-right, body angled forward going downhill, side view, full body","A child walking down a hill from the top-left to the bottom-right, body angled forward going downhill, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_down-low,down_,Down low,vibrant,"A bold downward-pointing arrow with multiple horizontal lines below it indicating very low position, simple and clear","A bold downward-pointing arrow with multiple horizontal lines below it indicating very low position, simple and clear, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_quiet-down,down_,Quiet down,natural,"A child with index finger held vertically against closed lips in a shush gesture, with sound wave lines reducing in size around them indicating sound quieting, head and shoulders","A child with index finger held vertically against closed lips in a shush gesture, with sound wave lines reducing in size around them indicating sound quieting, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_cool-down,down_,Cool down,vibrant,"A blue snowflake icon with curved cool air lines around it indicating cooling temperature, simple icon","A blue snowflake icon with curved cool air lines around it indicating cooling temperature, simple icon, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_settle-down,down_,Settle down,natural,"A child sitting calmly with hands folded in their lap and a peaceful expression, head and shoulders, indicating settling and calming down","A child sitting calmly with hands folded in their lap and a peaceful expression, head and shoulders, indicating settling and calming down, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_count-down,down_,Count down,vibrant,"Three digital numerals 3 2 1 in descending order with downward arrows between them, indicating a countdown sequence","Three digital numerals 3 2 1 in descending order with downward arrows between them, indicating a countdown sequence, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_wind-down,down_,Wind down,natural,"A child relaxing in an armchair with a cup of warm drink, peaceful expression, indicating winding down and relaxing, side view","A child relaxing in an armchair with a cup of warm drink, peaceful expression, indicating winding down and relaxing, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_write-down,down_,Write down,natural,"A hand writing letters with a pen on a clean notebook page, the letters visible on the page showing the writing action, focused close-up","A hand writing letters with a pen on a clean notebook page, the letters visible on the page showing the writing action, focused close-up, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_hand-down,down_,Hand down,natural,"Two hands meeting — one above passing an object down to another hand below, the object clearly being transferred from upper to lower hand","Two hands meeting — one above passing an object down to another hand below, the object clearly being transferred from upper to lower hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_bend-down,down_,Bend down,natural,"A child bending forward at the waist to pick something up off the ground, body folded forward and downward, side view, full body","A child bending forward at the waist to pick something up off the ground, body folded forward and downward, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_lean-down,down_,Lean down,natural,"A child leaning forward and downward to look at something on the ground, body angled forward and head tilted down to look closer, side view, head and shoulders","A child leaning forward and downward to look at something on the ground, body angled forward and head tilted down to look closer, side view, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_reach-down,down_,Reach down,natural,"A hand and arm reaching downward toward the floor with fingers extended to grab something below, isolated arm reaching down","A hand and arm reaching downward toward the floor with fingers extended to grab something below, isolated arm reaching down, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
down_press-down,down_,Press down,natural,"A hand pressing down firmly on a button or surface with the index finger or palm, indicating downward pressure, isolated hand","A hand pressing down firmly on a button or surface with the index finger or palm, indicating downward pressure, isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-please,on_,On please,natural,"A child standing in front of a light switch with one hand on the switch and another in a praying please gesture, head and shoulders","A child standing in front of a light switch with one hand on the switch and another in a praying please gesture, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_turn-on,on_,Turn on,vibrant,"A light switch flipped to the ON position with a bright glowing lightbulb beside it shining brightly, indicating turning something on","A light switch flipped to the ON position with a bright glowing lightbulb beside it shining brightly, indicating turning something on, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_put-on,on_,Put on,natural,"A child putting a t-shirt on over their head with both arms going through the sleeves, mid-action of dressing, head and shoulders","A child putting a t-shirt on over their head with both arms going through the sleeves, mid-action of dressing, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_come-on,on_,Come on,natural,"A child gesturing with both hands beckoning forward in a 'come on, let's go' encouraging gesture, with an enthusiastic expression, head and shoulders","A child gesturing with both hands beckoning forward in a 'come on, let's go' encouraging gesture, with an enthusiastic expression, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_try-on,on_,Try on,natural,"A child looking in a mirror trying on a hat, with the mirror showing their reflection wearing the hat, head and shoulders","A child looking in a mirror trying on a hat, with the mirror showing their reflection wearing the hat, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_hold-on,on_,Hold on,natural,"A hand gripping tightly onto a rope or rail with fingers wrapped firmly around it, indicating holding on tight, isolated hand and rope","A hand gripping tightly onto a rope or rail with fingers wrapped firmly around it, indicating holding on tight, isolated hand and rope, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_move-on,on_,Move on,vibrant,"A bold rightward-pointing arrow with motion lines behind it, indicating moving on forward to the next thing","A bold rightward-pointing arrow with motion lines behind it, indicating moving on forward to the next thing, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-here,on_,On here,vibrant,"A hand pointing at a specific spot on a surface with index finger touching the surface, indicating 'on this spot here', isolated hand","A hand pointing at a specific spot on a surface with index finger touching the surface, indicating 'on this spot here', isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-there,on_,On there,vibrant,"A hand pointing toward a distant spot on a surface with index finger extended, indicating 'on that spot over there', isolated hand","A hand pointing toward a distant spot on a surface with index finger extended, indicating 'on that spot over there', isolated hand, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-top,on_,On top,natural,"A small object placed clearly on top of a larger object like a book on top of a box, the spatial 'on top' relationship is unambiguous","A small object placed clearly on top of a larger object like a book on top of a box, the spatial 'on top' relationship is unambiguous, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-floor,on_,On floor,natural,"A small toy resting on a wooden floor with the floor clearly visible extending beneath it, viewed from a low angle showing the toy is on the floor","A small toy resting on a wooden floor with the floor clearly visible extending beneath it, viewed from a low angle showing the toy is on the floor, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-chair,on_,On chair,natural,"A small toy or book resting on the seat of a wooden chair, the chair clearly visible with the object positioned on the seat surface","A small toy or book resting on the seat of a wooden chair, the chair clearly visible with the object positioned on the seat surface, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-table,on_,On table,natural,"A small cup or toy resting on the flat surface of a wooden table, the table clearly visible with the object positioned on top of it","A small cup or toy resting on the flat surface of a wooden table, the table clearly visible with the object positioned on top of it, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-bed,on_,On bed,natural,"A teddy bear sitting on top of a made-up bed with pillows, the bed clearly visible with the teddy positioned on top of the bedcover","A teddy bear sitting on top of a made-up bed with pillows, the bed clearly visible with the teddy positioned on top of the bedcover, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-lap,on_,On lap,natural,"A child sitting on a chair with a small kitten resting on their lap, the lap clearly visible with the kitten positioned on it, head and shoulders to thighs","A child sitting on a chair with a small kitten resting on their lap, the lap clearly visible with the kitten positioned on it, head and shoulders to thighs, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-shoulder,on_,On shoulder,natural,"A friendly hand resting gently on someone's shoulder in a supportive gesture, both the hand and shoulder clearly visible","A friendly hand resting gently on someone's shoulder in a supportive gesture, both the hand and shoulder clearly visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-hand,on_,On hand,natural,"A small wooden toy block clearly resting on top of an open palm, the hand and object both prominently visible","A small wooden toy block clearly resting on top of an open palm, the hand and object both prominently visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-foot,on_,On foot,natural,"A bright colourful sticker placed on the top of a child's foot in a sock, the foot and sticker clearly visible","A bright colourful sticker placed on the top of a child's foot in a sock, the foot and sticker clearly visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-head,on_,On head,natural,"A child wearing a baseball cap on their head, the hat is clearly positioned on top of the head, head and shoulders","A child wearing a baseball cap on their head, the hat is clearly positioned on top of the head, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-back,on_,On back,natural,"A child carrying another smaller child on their back in a piggyback position, both visible from the side, full body","A child carrying another smaller child on their back in a piggyback position, both visible from the side, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-front,on_,On front,natural,"A child wearing a t-shirt with a clear graphic or design on the front of the shirt, the front of the shirt clearly facing the viewer, head and shoulders","A child wearing a t-shirt with a clear graphic or design on the front of the shirt, the front of the shirt clearly facing the viewer, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
on_on-side,on_,On side,natural,"A child lying on their side on a soft pillow or mat with the side body position clearly visible, side view, full body","A child lying on their side on a soft pillow or mat with the side body position clearly visible, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, human figures with natural skin tones (avoid bright red on skin), no medication or pills, style similar to PCS HD educational picture symbols."
