word_id,sub_grid,label,colour_fill,subject_description,full_prompt
stop_too-bright,stop,Too bright,vibrant,"A bright glaring sun with two hands held up shielding the eyes from the strong light, indicating brightness is overwhelming","A bright glaring sun with two hands held up shielding the eyes from the strong light, indicating brightness is overwhelming, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_too-dark,stop,Too dark,vibrant,"A dark moon or night scene with two hands held out reaching for light, indicating darkness is too much","A dark moon or night scene with two hands held out reaching for light, indicating darkness is too much, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_scared,stop,Scared,natural,"A face-only emotion symbol showing wide fearful eyes and a slightly open mouth expressing fear, head and face only with no body visible","A face-only emotion symbol showing wide fearful eyes and a slightly open mouth expressing fear, head and face only with no body visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_angry,stop,Angry,natural,"A face-only emotion symbol showing furrowed brows, a downturned mouth, and red-tinted cheeks expressing anger, head and face only with no body visible","A face-only emotion symbol showing furrowed brows, a downturned mouth, and red-tinted cheeks expressing anger, head and face only with no body visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_sad,stop,Sad,natural,"A face-only emotion symbol showing a downturned mouth and a single tear, expressing sadness, head and face only with no body visible","A face-only emotion symbol showing a downturned mouth and a single tear, expressing sadness, head and face only with no body visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_frustrated,stop,Frustrated,natural,"A face-only emotion symbol showing scrunched expression with furrowed brows and a tight clenched mouth expressing frustration, head and face only with no body visible","A face-only emotion symbol showing scrunched expression with furrowed brows and a tight clenched mouth expressing frustration, head and face only with no body visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_need-break,stop,Need break,vibrant,"A simple wooden bench or comfortable resting chair with a small pause icon (two vertical bars) beside it, indicating taking a rest break","A simple wooden bench or comfortable resting chair with a small pause icon (two vertical bars) beside it, indicating taking a rest break, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_need-help,stop,Need help,vibrant,"A single hand raised high waving for attention, with a small SOS exclamation indicator beside it, signaling needing help","A single hand raised high waving for attention, with a small SOS exclamation indicator beside it, signaling needing help, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
stop_need-quiet,stop,Need quiet,vibrant,"A finger held vertically to the lips in a shush gesture with a small zzz or quiet indicator beside, indicating needing silence","A finger held vertically to the lips in a shush gesture with a small zzz or quiet indicator beside, indicating needing silence, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_draw,make,Draw,natural,"A hand holding a pencil drawing on a piece of paper, with simple curved lines being drawn on the paper visible","A hand holding a pencil drawing on a piece of paper, with simple curved lines being drawn on the paper visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_paint,make,Paint,natural,"A hand holding a paintbrush with paint dripping on the bristles, with a small painted brush stroke on a canvas visible below","A hand holding a paintbrush with paint dripping on the bristles, with a small painted brush stroke on a canvas visible below, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_colour,make,Colour,vibrant,"A hand holding a coloured crayon colouring within an outline on paper, with vibrant colours filling the outlined area","A hand holding a coloured crayon colouring within an outline on paper, with vibrant colours filling the outlined area, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_write,make,Write,natural,"A hand holding a pen writing letters on a piece of paper, with curved marks suggesting handwriting visible","A hand holding a pen writing letters on a piece of paper, with curved marks suggesting handwriting visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_cut,make,Cut,natural,"A pair of scissors cutting along a dotted line on paper, the scissors and paper both clearly visible mid-cut","A pair of scissors cutting along a dotted line on paper, the scissors and paper both clearly visible mid-cut, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_fold,make,Fold,natural,"Two hands folding a piece of paper in half along the crease, paper folding motion visible","Two hands folding a piece of paper in half along the crease, paper folding motion visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_build,make,Build,natural,"Two hands stacking colourful wooden building blocks on top of each other, the blocks visible at various stages of being stacked","Two hands stacking colourful wooden building blocks on top of each other, the blocks visible at various stages of being stacked, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_cook,make,Cook,natural,"A child wearing a white chef hat stirring a pot on a stove with a wooden spoon, side view, full body","A child wearing a white chef hat stirring a pot on a stove with a wooden spoon, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_bake,make,Bake,natural,"An oven with the door open and a tray of baked cookies or muffins inside, with gentle warmth lines rising up","An oven with the door open and a tray of baked cookies or muffins inside, with gentle warmth lines rising up, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_mix,make,Mix,natural,"A wooden spoon stirring in a mixing bowl with batter or mixture visible swirling inside, viewed from the side","A wooden spoon stirring in a mixing bowl with batter or mixture visible swirling inside, viewed from the side, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_pour,make,Pour,natural,"A jug tilted pouring liquid into a cup, the stream of liquid clearly visible mid-pour between the two","A jug tilted pouring liquid into a cup, the stream of liquid clearly visible mid-pour between the two, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_clean,make,Clean,natural,"A hand wiping a flat surface with a yellow cloth, with small sparkle marks indicating the area is becoming clean","A hand wiping a flat surface with a yellow cloth, with small sparkle marks indicating the area is becoming clean, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_sing,make,Sing,vibrant,"A child with mouth open in a singing pose with several colourful music notes floating around the head, head and shoulders","A child with mouth open in a singing pose with several colourful music notes floating around the head, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_dance,make,Dance,vibrant,"A child dancing with arms raised and one leg lifted, several colourful music notes floating nearby, full body in motion","A child dancing with arms raised and one leg lifted, several colourful music notes floating nearby, full body in motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_kick,make,Kick,natural,"A child kicking a ball with leg extended forward, the ball about to be hit, side view, full body","A child kicking a ball with leg extended forward, the ball about to be hit, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_throw,make,Throw,natural,"A child throwing a ball overhand with arm extended forward, the ball mid-air leaving the hand, side view, full body","A child throwing a ball overhand with arm extended forward, the ball mid-air leaving the hand, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_catch,make,Catch,natural,"A child with both hands cupped reaching forward to catch a ball, the ball mid-air about to land in the hands, side view","A child with both hands cupped reaching forward to catch a ball, the ball mid-air about to land in the hands, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_push,make,Push,natural,"A child pushing a large box forward with both hands, body angled slightly forward with effort, side view, full body","A child pushing a large box forward with both hands, body angled slightly forward with effort, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_pull,make,Pull,natural,"A child pulling on a rope with both hands, body angled slightly backward with effort, side view, full body","A child pulling on a rope with both hands, body angled slightly backward with effort, side view, full body, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
make_pick-up,make,Pick Up,natural,"A hand reaching down to grasp and pick up a small object from a flat surface, hand and object both clearly visible","A hand reaching down to grasp and pick up a small object from a flat surface, hand and object both clearly visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_music,like,Music,vibrant,"A colourful musical note with sound wave swirls around it, simple iconic representation","A colourful musical note with sound wave swirls around it, simple iconic representation, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_dancing,like,Dancing,vibrant,"A child dancing joyfully with arms raised and one leg lifted, with a small colourful music note nearby, full body in motion","A child dancing joyfully with arms raised and one leg lifted, with a small colourful music note nearby, full body in motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_swimming,like,Swimming,natural,"A child swimming in a pool with water visible around them, one arm forward in a swimming stroke, viewed from the side","A child swimming in a pool with water visible around them, one arm forward in a swimming stroke, viewed from the side, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_running,like,Running,natural,"A child running forward with gentle motion lines, side view, full body in active motion","A child running forward with gentle motion lines, side view, full body in active motion, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_drawing,like,Drawing,natural,"A hand holding a pencil drawing on a piece of paper, with simple curved lines being drawn visible","A hand holding a pencil drawing on a piece of paper, with simple curved lines being drawn visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_painting,like,Painting,natural,"A hand holding a paintbrush over a canvas with colourful paint strokes visible, several colours showing","A hand holding a paintbrush over a canvas with colourful paint strokes visible, several colours showing, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_reading,like,Reading,natural,"A child holding an open book reading it with a focused expression, head and shoulders","A child holding an open book reading it with a focused expression, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_singing,like,Singing,vibrant,"A child with mouth open singing with several colourful music notes floating around the head, head and shoulders","A child with mouth open singing with several colourful music notes floating around the head, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_cooking,like,Cooking,natural,"A child wearing a white chef hat stirring a pot on a stove with a wooden spoon, side view, simplified kitchen setting","A child wearing a white chef hat stirring a pot on a stove with a wooden spoon, side view, simplified kitchen setting, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_playing,like,Playing,vibrant,"A child playing with colourful toys spread around them, full body, joyful expression","A child playing with colourful toys spread around them, full body, joyful expression, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_hugging,like,Hugging,natural,"Two children embracing in a warm hug, side view, both smiling","Two children embracing in a warm hug, side view, both smiling, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_laughing,like,Laughing,natural,"A face only with a big wide open smile showing teeth and squinting eyes expressing laughter, no body visible","A face only with a big wide open smile showing teeth and squinting eyes expressing laughter, no body visible, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_animals,like,Animals,natural,"A group of three different cartoon animals together — a cat, a dog, and a rabbit — illustrating the animal category","A group of three different cartoon animals together — a cat, a dog, and a rabbit — illustrating the animal category, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_outside,like,Outside,natural,"An outdoor scene with green grass, a green tree, and a sunny sky above, indicating being outdoors","An outdoor scene with green grass, a green tree, and a sunny sky above, indicating being outdoors, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_inside,like,Inside,natural,"An interior room with a cosy sofa, a small lamp, and a houseplant, indicating being indoors","An interior room with a cosy sofa, a small lamp, and a houseplant, indicating being indoors, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_school,like,School,natural,"A school building with multiple windows, a front entrance, and a small flag on top of the roof, viewed from the front","A school building with multiple windows, a front entrance, and a small flag on top of the roof, viewed from the front, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_home,like,Home,natural,"A simple house with a peaked roof, a front door, two windows, and a small chimney, viewed from the front","A simple house with a peaked roof, a front door, two windows, and a small chimney, viewed from the front, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_friends,like,Friends,natural,"Two children standing side by side with arms around each other's shoulders, both smiling, head and shoulders","Two children standing side by side with arms around each other's shoulders, both smiling, head and shoulders, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_family,like,Family,natural,"A family group with two adults and two children standing together smiling, head and shoulders, diverse family","A family group with two adults and two children standing together smiling, head and shoulders, diverse family, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_food,like,Food,natural,"A plate viewed from above with assorted food items on it — a sandwich half, an apple, and a piece of cheese","A plate viewed from above with assorted food items on it — a sandwich half, an apple, and a piece of cheese, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_sweets,like,Sweets,vibrant,"A pile of colourful wrapped sweets and candies in various shapes, vibrant and appealing","A pile of colourful wrapped sweets and candies in various shapes, vibrant and appealing, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_games,like,Games,vibrant,"A colourful game controller with buttons visible, suggesting playing video games","A colourful game controller with buttons visible, suggesting playing video games, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_tv,like,TV,vibrant,"A cartoon TV screen viewed from the front with a colourful image displayed on the screen, suggesting watching","A cartoon TV screen viewed from the front with a colourful image displayed on the screen, suggesting watching, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_ipad,like,iPad,vibrant,"A cartoon tablet device viewed from the front with a colourful screen interface showing apps","A cartoon tablet device viewed from the front with a colourful screen interface showing apps, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_videos,like,Videos,vibrant,"A play button (triangle) overlaid on a video frame or screen, indicating video playback","A play button (triangle) overlaid on a video frame or screen, indicating video playback, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_books,like,Books,natural,"A small stack of three colourful books with visible covers and pages, side view","A small stack of three colourful books with visible covers and pages, side view, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_sports,like,Sports,vibrant,"A golden sports trophy with a small star above it and a soccer ball beside it, indicating athletic achievement","A golden sports trophy with a small star above it and a soccer ball beside it, indicating athletic achievement, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_lego,like,Lego,vibrant,"A stack of colourful Lego bricks assembled together in a simple geometric structure","A stack of colourful Lego bricks assembled together in a simple geometric structure, children's AAC communication symbol, friendly illustration style, soft rounded shapes, vibrant coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
like_dolls,like,Dolls,natural,"A friendly cartoon doll with a simple dress standing upright, holding the hand of a smaller doll beside it","A friendly cartoon doll with a simple dress standing upright, holding the hand of a smaller doll beside it, children's AAC communication symbol, friendly illustration style, soft rounded shapes, natural coloured fills with gentle shading, white background, single object centred, no text, no labels, crisp clean lines, warm and engaging, style similar to PCS HD educational picture symbols."
